# logtalk_iso -- the .lgt files that are NOT conformance programs.
# ⛔ Every one of the 192 tests.lgt IS graded, all 3617 cases: see scripts/test_prolog_logtalk_suite.sh,
# whose board prints PASS+FAIL+OUTSIDE+UNGRADABLE+UNGRADED+DEFERRED == 3617. This sidecar is about the
# FILE census only -- 400 .lgt ship, 192 hold cases, and these 208 are the vendor's driver objects, its
# alternative entry objects, and its encoded data fixtures.
# ⭐ NOTHING HERE IS EXCLUDED BECAUSE WE FAIL IT. Each row states what the FILE IS, measured by reading
# it, and a row that named our own compiler would be a red moved out of a denominator.
control/call_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/catch_3/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/conjunction_2/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/cut_0/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/disjunction_2/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/fail_0/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/if_3/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/if_then_2/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/if_then_else_3/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/soft_cut_2_3/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/throw_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
control/true_0/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/conditional_compilation/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/discontiguous_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/ensure_loaded_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/include_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/initialization_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/multifile_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
directives/op_3/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
functions/abs_1/tester.lgt	CONTAINER_OR_LIBRARY	upstream's Logtalk test DRIVER: its whole body is :- initialization((set_logtalk_flag(...), logtalk_load(lgtunit(loader)), logtalk_load(tests,[hook(lgtunit)]), tests::run)) -- verified in all 192 of them -- so it needs the Logtalk runtime the vendor does not ship here. It carries zero conformance cases; the cases are the tests.lgt beside it and every one of them is graded.
