# gimpel -- programs the ORACLE cannot grade. A RULING about sbl -bf and about what this
# package ships, never about us: an entry here is disputable, and nobody owes work on it.
# Authored hq_P 2026-09-06 from a measured run of the oracle over every entry, one at a time.
# name<TAB>CLASS<TAB>reason
AGT.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
AI.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
AOPA.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
ARC.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
ASM.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
ASM360.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BAL.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BALREV.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BASE10.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BASEB.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BCD_EBCD.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BLANKS.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BLEND.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BNORM.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BREAKX.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BRKREM.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
BSORT.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
CARDPAK.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
CATA.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
CH.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
COMB.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
COPYL.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
COUNT.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
CRACK.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
DAY.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
DECOMB.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
DEXP.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
DEXTERN.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
DIFF.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FASTBAL.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FIND.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FLD.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FLOOR.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FORTPUT.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FORTREAD.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
FPROFILE.sno	CONTAINER_OR_LIBRARY	a library module, not a program: a DEFINE plus its body and a :(NAME_END) label, with no main program and no END statement (the package's own README.md states the two kinds). sbl -bf exits 1 with zero output on 134 of the 145; the other 11 exit 0 while printing a fatal report or nothing at all, so the oracle yields no program output to grade against for any of them.
